,user_link,context,time,like_num
1268,https://weibo.com/1707844150?refer_flag=1001030103_,#肖战吹蜡烛#星途璀璨，未來可期 2重庆,10月06日 04:45,
1269,https://weibo.com/5389733456?refer_flag=1001030103_,"百闻不如一见是肖战啊#肖战1005生日快乐#xz#肖战正能量艺人#肖战1005生日快乐 肖战正能量艺人
红尘滚滚路漫漫，爱你切切意拳拳。
青山盈盈水潺潺，岁月迢迢语姗姗。
明月皎皎心千千，思念满满夜阑阑。
执手默默，真情灿灿。
我与你，永相伴。
肖战生日快乐🎁🎁🎂🎊🎂 展开全文c",10月06日 04:45,1
1270,https://weibo.com/5987689002?refer_flag=1001030103_,#不靠修图的完美容颜#【马岭河峡谷】马岭河峡谷位于兴义市南盘江支流马岭河上，谷长74.8公里，谷宽50―150米，谷深120―280米，谷底均低于地面200米，由于“万峰环#肖战公益一路有你#绕，千泉归壑，溪水溯蚀，江流击水”的作用，孕望着多姿态多采的“百鱼、百瀑、百帘、百泉”的奇观，构成了马岭河峡谷 展开全文c,10月06日 04:45,
1271,https://weibo.com/2880034155?refer_flag=1001030103_,啊啊啊 现在我对肖战的爱根本停不下来啊！！！,10月06日 04:45,
1272,https://weibo.com/5680200825?refer_flag=1001030103_,我刚刚在#星光大赏# 为 @X玖少年团肖战DAYTOY 贡献星光，一起@腾讯视频 送我去现场为爱豆打call！ O星光大赏星光能量榜,10月06日 04:45,
1273,https://weibo.com/5680200825?refer_flag=1001030103_,"我为@X玖少年团肖战DAYTOY 贡献星光，疯狂艾特@腾讯视频,快送我去#星光大赏# 现场为爱豆打call！ O星光大赏星光能量榜",10月06日 04:45,
1274,https://weibo.com/7365416904?refer_flag=1001030103_,"我为@X玖少年团肖战DAYTOY 贡献星光，疯狂艾特@腾讯视频,快送我去#星光大赏# 现场为爱豆打call！ O星光大赏星光能量榜",10月06日 04:45,
1275,https://weibo.com/1958615793?refer_flag=1001030103_,"我为@X玖少年团肖战DAYTOY 贡献星光，疯狂艾特@腾讯视频,快送我去#星光大赏# 现场为爱豆打call！ O星光大赏星光能量榜",10月06日 04:45,
1276,https://weibo.com/6567939458?refer_flag=1001030103_,"谢谢微博今天给我推蔡徐坤的广告而不是肖战
至少蔡徐坤比肖战顺眼多了",10月06日 04:45,
1277,https://weibo.com/7365416904?refer_flag=1001030103_,"我为@X玖少年团肖战DAYTOY 贡献星光，疯狂艾特@腾讯视频,快送我去#星光大赏# 现场为爱豆打call！ O星光大赏星光能量榜",10月06日 04:45,
1278,https://weibo.com/7495239295?refer_flag=1001030103_,"分享X肖战工作室 的@绿洲 动态:
#肖战1005生日快乐# O绿洲",10月06日 04:45,
1279,https://weibo.com/6769877192?refer_flag=1001030103_,"#肖战手绘##肖战绿洲更新#
创意满分！当下北京更需要加强防疫措施，这幅手绘出现了与北京相关的各种元素组成了“加油”二字，并呼吁大家“不聚集，不扎堆；戴口罩，勤洗手；好习惯，要坚持”。给北京加油！希望大家积极做好防疫措施，平安顺遂！
长城、天坛、鸟巢组成了“加”字；冰糖葫 展开全文c",10月06日 04:45,1
1280,https://weibo.com/5979102048?refer_flag=1001030103_,#川美#肖战粉丝为什么会做这种事？加速让哥哥臭？,10月06日 04:45,
1281,https://weibo.com/7093582440?refer_flag=1001030103_,@X玖少年团肖战DAYTOY 我在#明星势力榜#内地榜上为你加油啦，你是我今生唯一的执著哦。棒棒哒！明星势力榜第5位,10月06日 04:45,
1282,https://weibo.com/5593928305?refer_flag=1001030103_,"#支持肖战影视综艺# 每日一问：大帅哥肖战的三部待播剧有消息了吗？
#肖战余生请多指教# 贵子哥快来！#肖战顾魏#，#肖战斗罗大陆# 三哥快来！#肖战唐三#，#狼殿下肖战# 急冲冲快来！#肖战疾冲#
#我喜欢肖战# 超级期待演员肖战的剧
@X玖少年团肖战DAYTOY 肖战顺顺利利星途璀璨 展开全文c",10月06日 04:45,
1283,https://weibo.com/6506366785?refer_flag=1001030103_,"#肖战吹蜡烛#
要永遠快樂幸福哦😆 2台湾·桃园市",10月06日 04:45,6
1284,https://weibo.com/2534636737?refer_flag=1001030103_,#肖战吹蜡烛#又开始买热搜了，看到这个名字就🤢,10月06日 04:45,4
1285,https://weibo.com/6144141295?refer_flag=1001030103_,肖战#肖战吹蜡烛# 期待已久的生日过去了，很庆幸自己也是陪你过生日的一员，肖战吹蜡烛的样子我希望每年都可以看到，@X玖少年团肖战DAYTOY 以后会一直都在,10月06日 04:45,17
1286,https://weibo.com/5476752283?refer_flag=1001030103_,看到肖战这个捧着蛋糕笑的生日视频，心情莫名好好～🧡🧡战战的笑容一如既往地～～令人心动～～～犹如春风拂面，皓月当空。从今往后，希望你好，希望你健康快乐，一直keep住这个笑容。 L举目见日不见长安aka的微博视频,10月06日 04:45,
1287,https://weibo.com/3967354895?refer_flag=1001030103_,#一点就到家评分#【巴彦呼硕草原】碧绿的草原一望无际，悠悠的白云举手可及，成群的牛羊散游草地，弯弯的伊敏河在碧绿无垠的草原上像一条银色#肖战公益一路有你#的玉带。这里就是巴彦呼硕草原。这就是我国内蒙古大草原旅游东线主要景虎之一的鄂温克族自治旗巴彦呼硕草原风情旅游区。,10月06日 04:45,
1288,https://weibo.com/6979205750?refer_flag=1001030103_,#肖战吹蜡烛#希望肖战可以一直开心快乐陪伴是最长情的告白@X玖少年团肖战DAYTOY 未来我会一直在[米奇比心] 尚好的青春都是你#肖战1005生日快乐#,10月06日 04:45,
1289,https://weibo.com/3700196390?refer_flag=1001030103_,"百闻不如一见是肖战啊#肖战1005生日快乐#xz#肖战正能量艺人#
肖战1005生日快乐 肖战正能量艺人
今天是你的生日，愿我的问候，是一抹绿荫，为你遮阳挡雨，愿我的祝福，是一道彩虹，为你收获惊喜，愿我的祝愿，生日快乐，幸福直抵你的心里。肖战生日快乐🎂🎂🎂🎂🎁 展开全文c",10月06日 04:45,
1290,https://weibo.com/1730049812?refer_flag=1001030103_,#肖战吹蜡烛#希望你永远朝着太阳奔跑，开心快乐每一天。都变成更好的自己吧,10月06日 04:45,
1291,https://weibo.com/5675768151?refer_flag=1001030103_,闪耀暖暖有被恶心到不想玩了，连闪耀暖暖都逃不过被肖战污染???,10月06日 04:45,19
1292,https://weibo.com/5285391238?refer_flag=1001030103_,肖战我也觉得这张最好看,10月06日 04:44,1
1293,https://weibo.com/5165876748?refer_flag=1001030103_,肖战，我既希望你红到发紫，又希望你能够远离这世间所有的不美好。不管怎么样，好好照顾自己，好好休息，我们一直在。,10月06日 04:44,1
1294,https://weibo.com/5593928305?refer_flag=1001030103_,"#肖战1005生日快乐# 我超喜欢肖战 #我喜欢肖战#
每天早起一瓶 #肖战代言真果粒# ，用#肖战雅诗兰黛品牌亚太区彩妆及香氛代言人# 化个美妆，拿上 #肖战代言oppo# 带上#肖战roseonly品牌代言人# 出门，和人约好喝#肖战代言小鹿茶# 和 #肖战代言百威魄斯# ，回家就吃 #肖战为你开小灶# 。 总之， 展开全文c",10月06日 04:44,
1295,https://weibo.com/6055716377?refer_flag=1001030103_,"#肖战1005生日快乐# xz #肖战吹蜡烛#
肖战，你一定要一直开开心心，快快乐乐的！ @X玖少年团肖战DAYTOY",10月06日 04:44,
1296,https://weibo.com/7395676257?refer_flag=1001030103_,#肖战吹蜡烛#平安喜乐，愿君安！,10月06日 04:44,
1297,https://weibo.com/7353308574?refer_flag=1001030103_,"#愿君安# xz#肖战吹蜡烛#

我和我的祖国
一刻也不能分割
无论我走到哪里
都流出一首赞歌

和肖战@X玖少年团肖战DAYTOY 一起传唱经典，一路向阳，祝福祖国繁荣昌盛！
肖战粉丝支持肖战代言，期待肖战新戏

Litsashou_的微博视频",10月06日 04:44,
1298,https://weibo.com/1958615793?refer_flag=1001030103_,我刚刚在#星光大赏# 为 @X玖少年团肖战DAYTOY 贡献星光，一起@腾讯视频 送我去现场为爱豆打call！ O星光大赏星光能量榜,10月06日 04:44,
1299,https://weibo.com/7269718310?refer_flag=1001030103_,#川美#野人这是要限制肖战粉丝假期玩乐吗？限制人身自由吗？野人规定假期不可以多人正常活动，不可以出入商业街，不可以送祝福。野人这是要制定新规定吗？不让就给你扣个非法聚众扰民,10月06日 04:44,
1300,https://weibo.com/2607125911?refer_flag=1001030103_,"襄阳约拍#唐城约拍#
最近太懒了，一直没在微博发图。
为了证明我还是一个摄影师，发一下我最近拍的照片。
妹儿约拍看我！！！
什么类型都可以拍！！！少女写真，cosplay，洛丽塔，jk制服都可以拍！！

(cos类不接周棋洛的cos,不接肖战粉的单)",10月06日 04:44,14
1301,https://weibo.com/7353308574?refer_flag=1001030103_,"#愿君安# xz#肖战吹蜡烛#

“可能我对自己的要求是 ‘我觉得还可以更好’ 。我最满意的角色可能会是下一个。”

肖战粉丝支持肖战代言，肖战光点好听，肖战代言开小灶自热饭好吃
@X玖少年团肖战DAYTOY

Litsashou_的微博视频",10月06日 04:44,
1302,https://weibo.com/7350527874?refer_flag=1001030103_,"#爱豆v力量# #正能量#
“我觉得每个人都尽自己的所能，献出自己的爱心就很重要，然后我希望你们可以怀着爱心与我前进。”
——肖战
@X玖少年团肖战DAYTOY",10月06日 04:44,
1303,https://weibo.com/2874883850?refer_flag=1001030103_,"#肖战吹蜡烛#xz#愿君安# #陈浩用海绵宝宝配音为肖战庆生#

啊啊啊，好久没看到我们新鲜的肖战了，肖战啊，那不是蜡烛好嘛？仙女棒吹的灭吗？不过好可爱，少年感十足，怎么都不像29岁的人啊，应该再减去10岁@X玖少年团肖战DAYTOY 开心，以后陪你过第二个、第三个……第无数个生日，爱肖战，肖 展开全文c",10月06日 04:44,
1304,https://weibo.com/6178055074?refer_flag=1001030103_,"肖战没想到吧 ！就连我自己都不敢相信！ 我一个做所有事情都三分钟热度的人～竟然会喜欢着一个人那么久！而且还是一眼万年的那种！
@X玖少年团肖战DAYTOY ❤️ 2重庆",10月06日 04:44,1
1305,https://weibo.com/1945991602?refer_flag=1001030103_,#川美#肖战死了麽？这么多人去他没考上的学校给他悼念？？,10月06日 04:44,4
1306,https://weibo.com/6810114860?refer_flag=1001030103_,我刚使用会员特权送给了@X玖少年团肖战DAYTOY 5朵鲜花，希望陪你从开始到未来的每一个高光时刻，我们一起走花路吧！X玖少年团肖战DAYTOY已收到4105248朵花,10月06日 04:44,
1307,https://weibo.com/6021595160?refer_flag=1001030103_,我刚刚在#星光大赏# 为 @X玖少年团肖战DAYTOY 贡献星光，一起@腾讯视频 送我去现场为爱豆打call！ O星光大赏星光能量榜,10月06日 04:44,
1308,https://weibo.com/1104496427?refer_flag=1001030103_,我在#娱乐影响力人物#为肖战投票，当前排名第1名，参与投票助Ta“破圈”，还有亲笔签名、大型线下活动门票等你拿！ 新浪新闻娱乐影响力人物,10月06日 04:44,
1309,https://weibo.com/3967604600?refer_flag=1001030103_,#热火战胜湖人#老师#肖战公益一路有你#：难道你迟到就对么。,10月06日 04:44,
1310,https://weibo.com/6977443167?refer_flag=1001030103_,"过个生日瘟到一大群人，真的很绝
不愧是你，肖战🙃
亲～这里推荐你和瘟神比试一场呢～
看看谁先瘟倒谁

md真心晦气",10月06日 04:44,1
1311,https://weibo.com/2567422300?refer_flag=1001030103_,"#肖战最好的你[超话][做鬼脸]#
不好，忘记求积分了
永远支持肖战",10月06日 04:44,
1312,https://weibo.com/6101910898?refer_flag=1001030103_,"嗯，果然，长的好看的人啥发型都吼得住
@X玖少年团肖战DAYTOY",10月06日 04:44,
1313,https://weibo.com/7443470206?refer_flag=1001030103_,"肖战最好的你#肖战1005生日快乐# xz#肖战余生请多指教#
肖战1005生日快乐肖战余生请多指教

肖战未来可期，肖战谦逊有礼，
肖战星途坦荡，肖战一帆风顺，
肖战天道酬勤，肖战诚恳待人，
肖战气势如虹，肖战喜乐安宁，
肖战万事顺遂，肖战勤奋努力，
肖战丹心向阳，肖战热心公益，
肖战赤 展开全文c",10月06日 04:44,4
1314,https://weibo.com/5872829205?refer_flag=1001030103_,"#肖战吹蜡烛#
一个以为可以吹灭仙女棒的憨憨，吹蜡烛的亚子好可爱，脸上被弄了蛋糕 @X玖少年团肖战DAYTOY
#陈浩用海绵宝宝配音为肖战庆生# L星闻揭秘的微博视频",10月06日 04:44,23
1315,https://weibo.com/6022186743?refer_flag=1001030103_,"你说巧不巧，在你生日这天，我正好转发了29条关于你的微博。是因为你，让我相信了缘分的妙不可言。@X玖少年团肖战DAYTOY

但今天最最遗憾的事便是：要上学了 实在没办法看王一博的摩托车比赛。为此我难过了好久 了，从知道你六号七号有比赛开始。惟愿君，赛道平安。@UNIQ-王一博",10月06日 04:43,3
1316,https://weibo.com/3975742536?refer_flag=1001030103_,我们的歌：那英、肖战合唱《心动》，对肖战挑战很大哦 | ❤️119次赞📷華殤火星的优酷视频 L我们的歌：那英、肖战合唱《心动》，对肖战挑战很大哦 @优酷,10月06日 04:43,
1317,https://weibo.com/3967643749?refer_flag=1001030103_,#在一起之方舱#我开始看的时候，两人正处#肖战公益一路有你#在僵持状态。,10月06日 04:43,
1318,https://weibo.com/2645031320?refer_flag=1001030103_,"#肖战#xz#肖战吹蜡烛#
你是坠落星空的天使
我是默默守候的陨石
陪伴余年未改
@X玖少年团肖战DAYTOY O网页链接",10月06日 04:43,8
1319,https://weibo.com/7496403902?refer_flag=1001030103_,#肖战吹蜡烛#加油😊,10月06日 04:43,
1320,https://weibo.com/6886440798?refer_flag=1001030103_,肖战和林彦俊撞衫又撞包，你能get到谁？！,10月06日 04:43,
1321,https://weibo.com/3198279177?refer_flag=1001030103_,肖战生日快乐！不管出走多久，归来还是那个少年！原地支持你，爱你如初。,10月06日 04:42,
1322,https://weibo.com/2219251027?refer_flag=1001030103_,"花落了还能再开，人走了便不再来。不要等到一切成定局，彼此的关系无法挽回，再去埋怨自己，再去追悔莫及。
记住别人的默默支持，记住别人的点滴好处，记住别人的心疼让步，记住别人的迁就包容。
人家对你的好，知道感激；犯下一丁点错，不要在意。
世界太大，茫茫人海，真心几颗？别轻易 展开全文c",10月06日 04:42,6
1323,https://weibo.com/3382038682?refer_flag=1001030103_,#肖战吹蜡烛#这次见你更加挺拔了@X玖少年团肖战DAYTOY #愿君安#,10月06日 04:42,
1324,https://weibo.com/7448414137?refer_flag=1001030103_,2020年想看肖战的演唱会，只是一个想法而已吧，毕竟我们也知道这是不可能的啊哈哈哈，不过我想说，肖战唱歌真的好好听，我很喜欢他的音色，就是很清亮衿贵的感觉，风格也比较多变，需要你有什么他就有什么，也可以有力量，也可以徐徐道来很温暖，想要什么风格的都有，每次听他唱歌都会很开心，心里很熨 展开全文c,10月06日 04:42,1
1325,https://weibo.com/7104629494?refer_flag=1001030103_,奇迹暖暖超话的两个大主持人快点死了吧。贱人。把抵制肖战的帖子都给屏蔽了。这特么死贱人。,10月06日 04:42,
1326,https://weibo.com/2447596375?refer_flag=1001030103_,肖战，做你自己就好了。支持你便从一开始就笃定你不会让我们失望，相信你！to be yourself！！相信你的日趋完善的演技，可以征服更多人,10月06日 04:42,
1327,https://weibo.com/7439646990?refer_flag=1001030103_,"我为@X玖少年团肖战DAYTOY 贡献星光，疯狂艾特@腾讯视频,快送我去#星光大赏# 现场为爱豆打call！ O星光大赏星光能量榜",10月06日 04:42,
1328,https://weibo.com/6705034678?refer_flag=1001030103_,我为玖少年团肖战玖少年团肖战贡献星光，疯狂艾特腾讯视频腾讯视频快送我去星光大赏现场为爱豆打！星光大赏星光能量榜星光大赏星光能量榜,10月06日 04:42,
1329,https://weibo.com/7350527874?refer_flag=1001030103_,"我为@X玖少年团肖战DAYTOY 贡献星光，疯狂艾特@腾讯视频,快送我去#星光大赏# 现场为爱豆打call！ O星光大赏星光能量榜",10月06日 04:42,
1330,https://weibo.com/7350527874?refer_flag=1001030103_,"我为@X玖少年团肖战DAYTOY 贡献星光，疯狂艾特@腾讯视频,快送我去#星光大赏# 现场为爱豆打call！ O星光大赏星光能量榜",10月06日 04:42,
1331,https://weibo.com/7509636672?refer_flag=1001030103_,嘿buddy~来的正是时候！肖战最好的你超话是我最近感兴趣的地儿，来跟我一起来聊聊吧！就现在！戳这里→http://t.cn/Rq0wdqK,10月06日 04:42,
1332,https://weibo.com/7500354660?refer_flag=1001030103_,"可爱过敏原
看到扩列贴下面大家的属性真的挺难受的
我想问一下 如果是一个 没有做过任何伤害别人事情的 非常喜欢原耽喜欢楚楚的 肖战粉丝 你们会愿意接受吗",10月06日 04:42,
1333,https://weibo.com/5602286734?refer_flag=1001030103_,我刚刚在#星光大赏# 为 @X玖少年团肖战DAYTOY 贡献星光，一起@腾讯视频 送我去现场为爱豆打call！ O星光大赏星光能量榜,10月06日 04:42,
1334,https://weibo.com/2166418595?refer_flag=1001030103_,发现一组肖战陈奕天的帅照，太可以了，来PICK一下两位努力的艺人,10月06日 04:42,
1335,https://weibo.com/1919782082?refer_flag=1001030103_,"佩服很多人事不关己高高挂起，💩 都bia脸上了，还满口普通人抗不过资本。
我只能说🦐 能蹦跶到今天，不是单方面的原因。
今天搞川美、搞微博开屏热搜，明天就敢在你头上拉屎。
#我是普通人,我讨厌肖战#",10月06日 04:42,15
1336,https://weibo.com/6428512272?refer_flag=1001030103_,肖战 我正在#2020亚太最美偶像Top100#为肖战投票，肖战已获得24786050票，排名第1名！wx搜索小程序“亚太最美偶像”，一起投票，赢取亿万曝光！ 2加拿大·Vancouver,10月06日 04:42,
1337,https://weibo.com/3967601894?refer_flag=1001030103_,#在一起之方舱#我要用#肖战公益一路有你#全身心的爱来迎接今天。,10月06日 04:42,
1338,https://weibo.com/7448414137?refer_flag=1001030103_,第一印象是在某选秀综艺，他作为帮唱嘉宾去唱了一首歌，当时在看这个综艺，就也看到了肖战，在那之前还没有看到过他到底长什么样子，只是好像听过这个名字而已，以为是什么刚刚小火的小鲜肉，当他出场的时候，我看到的感觉就是觉得他长得很帅，很清秀，但是太瘦了，（后来才知道，那段时间他在拍戏故意 展开全文c,10月06日 04:42,
1339,https://weibo.com/2744127723?refer_flag=1001030103_,"陈情令
魏无羡黑化血洗不夜天，夷陵老祖又哭又笑，肖战演技炸裂 L在下叶良辰16的微博视频",10月06日 04:41,
1340,https://weibo.com/5622211077?refer_flag=1001030103_,"我为@X玖少年团肖战DAYTOY 贡献星光，疯狂艾特@腾讯视频,快送我去#星光大赏# 现场为爱豆打call！ O星光大赏星光能量榜",10月06日 04:40,
1341,https://weibo.com/6607062150?refer_flag=1001030103_,"我为@X玖少年团肖战DAYTOY 贡献星光，疯狂艾特@腾讯视频,快送我去#星光大赏# 现场为爱豆打call！ O星光大赏星光能量榜",10月06日 04:40,
1342,https://weibo.com/7476816644?refer_flag=1001030103_,"我为@X玖少年团肖战DAYTOY 贡献星光，疯狂艾特@腾讯视频,快送我去#星光大赏# 现场为爱豆打call！ O星光大赏星光能量榜",10月06日 04:40,
1343,https://weibo.com/5393249954?refer_flag=1001030103_,"肖战#肖战吹蜡烛##愿君安# 生日快乐
是29岁的战战呀 2北京",10月06日 05:59,87
1344,https://weibo.com/2324752604?refer_flag=1001030103_,一直很努[手套]力的肖战,10月06日 05:59,2
1345,https://weibo.com/7091536637?refer_flag=1001030103_,《《我们的歌2》张艺兴、肖战合作，勤深深惊喜返场》 O《我们的歌2》张艺兴、肖战合作，勤深深惊喜返场,10月06日 05:59,
1346,https://weibo.com/6098324915?refer_flag=1001030103_,#川美大卫#就尼玛无语，肖战粉丝表示飞不上去呢,10月06日 05:59,51
1347,https://weibo.com/3968495074?refer_flag=1001030103_,#在一起之方舱#【搭配#肖战公益一路有你#技巧】黑色修身机车皮衣+T恤+灰色斜裁裙。,10月06日 05:59,
1348,https://weibo.com/7322670564?refer_flag=1001030103_,肖战庆生宴现场曝光，请客唱歌吃蛋糕太热闹，父母罕见现身齐聚 O网页链接,10月06日 05:59,
1349,https://weibo.com/7398090672?refer_flag=1001030103_,#愿君安#肖战顺顺利利,10月06日 05:59,
1350,https://weibo.com/6214981802?refer_flag=1001030103_,"肖战最好的你#肖战1005生日快乐# xz #肖战余生请多指教#

生日快乐，愿所有的美好温暖与你如期而至，愿你平安喜乐终遇良人，愿你此生赤诚善良，愿你笑得坦荡眼里都是太阳☀️愿你永远被爱和温柔包围，陪伴是最长情的告白，一起成长，一起happy,愿我所愿，皆能实现。r@X玖少年团肖战DAYTOY 展开全文c",10月06日 05:59,3
1351,https://weibo.com/6118926277?refer_flag=1001030103_,今天肖战被业界封杀了吗,10月06日 05:59,
1352,https://weibo.com/2060241230?refer_flag=1001030103_,"光是公共场合聚集那么多人然后齐声嘶喊“生日快乐”就已经足够让人觉得可怕了#我是普通人,我讨厌肖战#",10月06日 05:59,1
1353,https://weibo.com/5030790288?refer_flag=1001030103_,肖战最好的你#肖战余生请多指教# xz #肖战斗罗大陆# 眼里有你，所以满眼幸福，心里有你，所以满心欢喜， 一切都是只因遇见你你是此生最美的风景。 @X玖少年团肖战DAYTOY,10月06日 05:59,9
1354,https://weibo.com/5636503541?refer_flag=1001030103_,"肖战最好的你 10.6互夸
#肖战余生请多指教# xz#肖战正能量艺人# xz#肖战斗罗大陆#
肖战平平安安，肖战顺顺利利
肖战健康快乐，肖战事事顺意
肖战我喜欢你，肖战我心悦你
肖战我支持你，肖战帅气迷人
@X玖少年团肖战DAYTOY",10月06日 05:59,1
1355,https://weibo.com/3630781457?refer_flag=1001030103_,"#肖战吹蜡烛#
这三张照片真的绝了，我已经盯着看了一天了我宝贝好好工作吧，这些照片够我们兴奋一阵子了",10月06日 05:59,
1356,https://weibo.com/7153658058?refer_flag=1001030103_,#肖战吹蜡烛#,10月06日 05:59,3
1357,https://weibo.com/6837714697?refer_flag=1001030103_,#肖战吹蜡烛#要每天都开心，要好哦(´-ω-`),10月06日 05:59,
1358,https://weibo.com/3209050233?refer_flag=1001030103_,"#肖战吹蜡烛#xz#愿君安#
开开心心的生日 真好每一天都要开心😃@X玖少年团肖战DAYTOY #肖战#",10月06日 05:59,
1359,https://weibo.com/1456735502?refer_flag=1001030103_,"早安假期。蛋糕岩送给亲爱的自己和你。
#早安##肖战吹蜡烛##带着微博去旅行##十一出游好去处##遇见美好# 带着微博去旅行 2澳大利亚",10月06日 05:59,8
1360,https://weibo.com/5760974224?refer_flag=1001030103_,#肖战1005生日快乐# 在我的时区再跟你说一次生日快乐🎊@X玖少年团肖战DAYTOY 2020.10.05是个非常非常好的日子,10月06日 05:59,
1361,https://weibo.com/1815766731?refer_flag=1001030103_,《肖战生日工作室晒大量写真暴击粉丝！化身运动少年，寸头造型抢镜》 O肖战生日工作室晒大量写真暴击粉丝！化身运动少年，寸头造型抢镜,10月06日 05:59,1
1362,https://weibo.com/7474878960?refer_flag=1001030103_,"我为@X玖少年团肖战DAYTOY 贡献星光，疯狂艾特@腾讯视频,快送我去#星光大赏# 现场为爱豆打call！8 O星光大赏星光能量榜",10月06日 05:59,
1363,https://weibo.com/6510910443?refer_flag=1001030103_,#川美#笑他妈死，虽然这样的造谣从3月到现在已经见怪不怪了，但是造谣别人爬大卫的委实给👴🏻 整笑了，底座就一米八，先不说肖战粉这些女孩子爬这玩意干啥，爬不爬得上去还是个问题，别人在商业街看无人机表演，怎么他妈就变成学校了😅,10月06日 05:59,109
1364,https://weibo.com/6225893821?refer_flag=1001030103_,"#川美#
辟谣的学生恰好都是肖战粉这还真是巧了哈，为了肖战割割都可以颠倒是非，不顾母校教导之恩传谣洗白，活该你家全网黑
微博居然还开定位，距我7km的肖战粉我一点都不想知道是谁，希望是个营肖号，拿钱干事的总好过自我洗脑的疯子。
肖战趁早糊，脑残邪教趁早解散，有这么一群玩意儿生活在身边 展开全文c",10月06日 05:59,
1365,https://weibo.com/2964514917?refer_flag=1001030103_,"@X玖少年团肖战DAYTOY
肖战子，俺刚刚网上搜了彩虹屁，这个刚好365条。俺一天一条讲给你听，讲完那天就是咱明年春节欸，咋样，是不是听起来有丝罗曼蒂克的赶脚。

#肖战吹蜡烛#
#讲彩虹屁给肖战听#",10月06日 05:59,
1366,https://weibo.com/7307179683?refer_flag=1001030103_,肖战 我正在#2020亚太最美偶像Top100#为肖战投票，肖战已获得24793254票，排名第1名！wx搜索小程序“亚太最美偶像”，一起投票，赢取亿万曝光！,10月06日 05:59,
1367,https://weibo.com/5750468341?refer_flag=1001030103_,☀ 𝑀𝑂𝑅𝑁𝐼𝑁𝐺 ☀ 星光不负赶路人，时光不负有心人@X玖少年团肖战DAYTOY 早上好,10月06日 05:59,
1368,https://weibo.com/3800209176?refer_flag=1001030103_,"肖战 #肖战我喜欢你# #肖战余生请多指教#
愿君安
想说的话 很多 笑容就是答案…
以后都要这样开心
@X玖少年团肖战DAYTOY",10月06日 05:59,5
1369,https://weibo.com/6767100067?refer_flag=1001030103_,"观世音菩萨闻思修世界佛教之论坛我们在解释《心经》的时候，「色不异空，空不异色」，那里的「空」是表真空，那里的「色」包含虚空。所以我们要注意，佛往往用虚空来比喻真空，但是用虚空比喻真空，你绝不能把虚空就说成是真空。

「妙明真精」之所以「妙」，就是妙在「一心三藏」。非 展开全文c",10月06日 05:59,1
1370,https://weibo.com/6001117172?refer_flag=1001030103_,有时，我们总要一个人面对好天气或者坏天气，反正不管什么天气，我都会永远守护你的，肖战,10月06日 05:59,
1371,https://weibo.com/6870429499?refer_flag=1001030103_,杨紫肖战《余生请多指教》路透合集，从牵手到接吻，如果不是拍戏的话都以为是真情侣了吧！,10月06日 05:59,
1372,https://weibo.com/5936308206?refer_flag=1001030103_,#特朗普短暂离开医疗中心#学会放下，放下压力，放下#肖战公益一路有你#往事，放下消极，放下抱怨，放下狭隘，放下世间的劳苦愁烦，学会对自己说声顺其自然，学会坦然地面对厄运，学会积极地看待人生，学会凡事都往好处想。这样，阳光就会照进心里来，驱走恐惧，驱走黑暗，驱走所有的阴霾。,10月06日 05:59,
1373,https://weibo.com/6048718295?refer_flag=1001030103_,#肖战生日快乐#战战，这是烟花吹不灭的迟到的生日祝福，愿往后余生星图璀璨。 L恰娜哒哒哒的微博视频,10月06日 05:58,
1374,https://weibo.com/7303176208?refer_flag=1001030103_,"肖战最好的你#肖战1005生日快乐# xz #肖战余生请多指教#
10.6，每日互夸
『肖战』愿你成为一个简单、清澈、温暖而有力量的人，像星星一样努力发光📚@X玖少年团肖战DAYTOY",10月06日 05:58,
1375,https://weibo.com/7352046029?refer_flag=1001030103_,"#肖战吹蜡烛#
肖战啊 你吹的是仙女烟花棒。。。不是蜡烛！吹不滅的啊啊啊 你怎麼这麼可愛 Limk920520的微博视频",10月06日 05:58,
1376,https://weibo.com/7474878960?refer_flag=1001030103_,"我为@X玖少年团肖战DAYTOY 贡献星光，疯狂艾特@腾讯视频,快送我去#星光大赏# 现场为爱豆打call！7 O星光大赏星光能量榜",10月06日 05:58,
1377,https://weibo.com/3120867212?refer_flag=1001030103_,我为肖战贡献66影响力，超话目前在明星超话No.1！戳这里→O网页链接 跟我一起助TA荣登超话封面吧~,10月06日 05:58,
1378,https://weibo.com/7501166420?refer_flag=1001030103_,#肖战吹蜡烛#哎呀 这该死的时差！ 我错过了吹蜡烛！ 还好，回看,10月06日 05:58,
1379,https://weibo.com/5440144947?refer_flag=1001030103_,"我为@X玖少年团肖战DAYTOY 贡献星光，疯狂艾特@腾讯视频,快送我去#星光大赏# 现场为爱豆打call！ O星光大赏星光能量榜",10月06日 05:58,
1380,https://weibo.com/6196679809?refer_flag=1001030103_,"我们坐在高高的虾壳上听老虾讲过去的故事

别点黑热搜，更别带话题加热黑热搜，到肖战吹蜡烛那个话题里，都是自家大粉，进入她们的微博，套转自家澄清博就行，套转也不要带话题。",10月06日 05:58,14
1381,https://weibo.com/5661776639?refer_flag=1001030103_,我为肖战贡献26影响力，超话目前在明星超话No.1！戳这里→O网页链接 跟我一起助TA荣登超话封面吧~,10月06日 05:58,
